id,Product ID,Type,air_temp,process_temp,rpm,torque,tool_wear,target,TWF,HDF,PWF,OSF,RNF,air_temp_c,process_temp_c,power_factor,temp_diff
633,H30046,H,298.3,310.0,1419,47.1,105,0,0,0,0,0,0,25.150000000000034,36.85000000000002,66834.90000000001,11.699999999999989
634,L47813,L,298.3,310.0,1442,43.9,110,0,0,0,0,0,0,25.150000000000034,36.85000000000002,63303.799999999996,11.699999999999989
635,L47814,L,298.3,309.9,1507,41.6,112,0,0,0,0,0,0,25.150000000000034,36.75,62691.200000000004,11.599999999999966
636,L47815,L,298.3,310.0,1858,23.9,114,0,0,0,0,0,0,25.150000000000034,36.85000000000002,44406.2,11.699999999999989
637,L47816,L,298.3,309.9,1463,43.9,116,0,0,0,0,0,0,25.150000000000034,36.75,64225.7,11.599999999999966
638,L47817,L,298.2,309.7,1585,37.4,118,0,0,0,0,0,0,25.05000000000001,36.55000000000001,59279.0,11.5
639,L47818,L,298.0,309.6,1536,37.3,120,0,0,0,0,0,0,24.850000000000023,36.450000000000045,57292.799999999996,11.600000000000023
640,L47819,L,298.0,309.6,1403,51.3,122,0,0,0,0,0,0,24.850000000000023,36.450000000000045,71973.9,11.600000000000023
641,M15500,M,297.9,309.6,1515,38.8,124,0,0,0,0,0,0,24.75,36.450000000000045,58781.99999999999,11.700000000000045
642,L47821,L,297.9,309.5,1390,47.9,127,0,0,0,0,0,0,24.75,36.35000000000002,66581.0,11.600000000000023
643,M15502,M,297.8,309.4,1226,58.7,129,0,0,0,0,0,0,24.650000000000034,36.25,71966.2,11.599999999999966
644,M15503,M,297.8,309.4,1495,36.5,132,0,0,0,0,0,0,24.650000000000034,36.25,54567.5,11.599999999999966
645,H30058,H,297.7,309.4,1608,30.2,135,0,0,0,0,0,0,24.55000000000001,36.25,48561.6,11.699999999999989
646,L47825,L,297.7,309.4,1392,44.1,140,0,0,0,0,0,0,24.55000000000001,36.25,61387.200000000004,11.699999999999989
647,M15506,M,297.7,309.4,1461,43.7,142,0,0,0,0,0,0,24.55000000000001,36.25,63845.700000000004,11.699999999999989
648,L47827,L,297.7,309.3,1559,36.9,145,0,0,0,0,0,0,24.55000000000001,36.150000000000034,57527.1,11.600000000000023
649,H30062,H,297.7,309.3,1400,48.9,147,0,0,0,0,0,0,24.55000000000001,36.150000000000034,68460.0,11.600000000000023
650,M15509,M,297.7,309.2,1732,28.8,152,0,0,0,0,0,0,24.55000000000001,36.05000000000001,49881.6,11.5
651,L47830,L,297.6,309.2,1611,33.1,155,0,0,0,0,0,0,24.450000000000045,36.05000000000001,53324.100000000006,11.599999999999966
652,L47831,L,297.6,309.1,1503,38.9,157,0,0,0,0,0,0,24.450000000000045,35.950000000000045,58466.7,11.5
653,L47832,L,297.7,309.2,1391,44.5,159,0,0,0,0,0,0,24.55000000000001,36.05000000000001,61899.5,11.5
654,L47833,L,297.8,309.3,2015,20.1,161,0,0,0,0,0,0,24.650000000000034,36.150000000000034,40501.5,11.5
655,L47834,L,297.8,309.2,1683,30.9,163,0,0,0,0,0,0,24.650000000000034,36.05000000000001,52004.7,11.399999999999977
656,L47835,L,297.7,309.1,1435,38.8,165,0,0,0,0,0,0,24.55000000000001,35.950000000000045,55677.99999999999,11.400000000000034
657,M15516,M,297.7,309.1,1732,28.1,167,0,0,0,0,0,0,24.55000000000001,35.950000000000045,48669.200000000004,11.400000000000034
658,L47837,L,297.7,309.2,1365,58.6,170,0,0,0,0,0,0,24.55000000000001,36.05000000000001,79989.0,11.5
659,L47838,L,297.7,309.1,1562,36.8,172,0,0,0,0,0,0,24.55000000000001,35.950000000000045,57481.6,11.400000000000034
660,L47839,L,297.6,309.1,1449,49.1,174,0,0,0,0,0,0,24.450000000000045,35.950000000000045,71145.90000000001,11.5
661,M15520,M,297.7,309.2,1700,27.4,176,0,0,0,0,0,0,24.55000000000001,36.05000000000001,46580.0,11.5
662,M15521,M,297.6,309.0,1427,45.6,179,0,0,0,0,0,0,24.450000000000045,35.85000000000002,65071.200000000004,11.399999999999977
663,M15522,M,297.6,308.9,1479,38.1,182,0,0,0,0,0,0,24.450000000000045,35.75,56349.9,11.299999999999955
664,L47843,L,297.5,308.9,1469,44.0,185,0,0,0,0,0,0,24.350000000000023,35.75,64636.0,11.399999999999977
665,L47844,L,297.5,308.9,1390,47.4,187,0,0,0,0,0,0,24.350000000000023,35.75,65886.0,11.399999999999977
666,L47845,L,297.5,308.9,1729,28.1,189,0,0,0,0,0,0,24.350000000000023,35.75,48584.9,11.399999999999977
667,L47846,L,297.5,309.0,1470,43.5,191,0,0,0,0,0,0,24.350000000000023,35.85000000000002,63945.0,11.5
668,L47847,L,297.5,308.9,1459,48.5,193,0,0,0,0,0,0,24.350000000000023,35.75,70761.5,11.399999999999977
669,L47848,L,297.5,308.9,1738,24.0,195,0,0,0,0,0,0,24.350000000000023,35.75,41712.0,11.399999999999977
670,H30083,H,297.5,308.9,1471,37.7,197,0,0,0,0,0,0,24.350000000000023,35.75,55456.700000000004,11.399999999999977
671,L47850,L,297.6,309.0,1822,25.4,202,0,0,0,0,0,0,24.450000000000045,35.85000000000002,46278.799999999996,11.399999999999977
672,L47851,L,297.5,308.9,1554,34.8,204,0,0,0,0,0,0,24.350000000000023,35.75,54079.2,11.399999999999977
673,M15532,M,297.6,308.9,1433,43.2,206,0,0,0,0,0,0,24.450000000000045,35.75,61905.600000000006,11.299999999999955
674,L47853,L,297.6,308.9,1449,47.7,209,0,0,0,0,0,0,24.450000000000045,35.75,69117.3,11.299999999999955
675,L47854,L,297.8,309.0,1456,41.2,0,0,0,0,0,0,0,24.650000000000034,35.85000000000002,59987.200000000004,11.199999999999989
676,M15535,M,297.8,309.1,1424,45.5,2,0,0,0,0,0,0,24.650000000000034,35.950000000000045,64792.0,11.300000000000011
677,H30090,H,297.9,309.2,1577,34.7,5,0,0,0,0,0,0,24.75,36.05000000000001,54721.9,11.300000000000011
678,L47857,L,297.9,309.2,1478,39.7,10,0,0,0,0,0,0,24.75,36.05000000000001,58676.600000000006,11.300000000000011
679,M15538,M,297.8,309.2,1295,61.2,12,0,0,0,0,0,0,24.650000000000034,36.05000000000001,79254.0,11.399999999999977
680,L47859,L,297.8,309.2,1372,47.3,15,0,0,0,0,0,0,24.650000000000034,36.05000000000001,64895.6,11.399999999999977
681,M15540,M,297.8,309.1,1432,42.6,17,0,0,0,0,0,0,24.650000000000034,35.950000000000045,61003.200000000004,11.300000000000011
682,M15541,M,297.7,309.0,1656,33.2,20,0,0,0,0,0,0,24.55000000000001,35.85000000000002,54979.200000000004,11.300000000000011
683,H30096,H,297.8,309.0,1410,48.8,23,0,0,0,0,0,0,24.650000000000034,35.85000000000002,68808.0,11.199999999999989
684,L47863,L,297.7,309.0,1874,24.4,28,0,0,0,0,0,0,24.55000000000001,35.85000000000002,45725.6,11.300000000000011
685,L47864,L,297.7,309.0,1538,43.2,30,0,0,0,0,0,0,24.55000000000001,35.85000000000002,66441.6,11.300000000000011
686,M15545,M,297.7,309.0,1636,29.7,32,0,0,0,0,0,0,24.55000000000001,35.85000000000002,48589.2,11.300000000000011
687,M15546,M,297.7,309.0,1504,40.4,35,0,0,0,0,0,0,24.55000000000001,35.85000000000002,60761.6,11.300000000000011
688,M15547,M,297.7,309.0,1531,42.4,38,0,0,0,0,0,0,24.55000000000001,35.85000000000002,64914.4,11.300000000000011
689,H30102,H,297.6,309.0,1735,26.4,41,0,0,0,0,0,0,24.450000000000045,35.85000000000002,45804.0,11.399999999999977
690,H30103,H,297.6,309.0,1354,55.6,46,0,0,0,0,0,0,24.450000000000045,35.85000000000002,75282.40000000001,11.399999999999977
691,H30104,H,297.6,309.0,1413,40.2,51,0,0,0,0,0,0,24.450000000000045,35.85000000000002,56802.600000000006,11.399999999999977
692,L47871,L,297.7,309.1,1563,39.3,56,0,0,0,0,0,0,24.55000000000001,35.950000000000045,61425.899999999994,11.400000000000034
693,L47872,L,297.7,309.1,1479,42.1,58,0,0,0,0,0,0,24.55000000000001,35.950000000000045,62265.9,11.400000000000034
694,L47873,L,297.7,309.1,1477,38.3,60,0,0,0,0,0,0,24.55000000000001,35.950000000000045,56569.1,11.400000000000034
695,L47874,L,297.6,309.1,1394,50.0,62,0,0,0,0,0,0,24.450000000000045,35.950000000000045,69700.0,11.5
696,L47875,L,297.6,309.0,1487,45.4,64,0,0,0,0,0,0,24.450000000000045,35.85000000000002,67509.8,11.399999999999977
697,M15556,M,297.6,309.0,1815,25.3,66,0,0,0,0,0,0,24.450000000000045,35.85000000000002,45919.5,11.399999999999977
698,M15557,M,297.6,308.8,1453,39.7,69,0,0,0,0,0,0,24.450000000000045,35.650000000000034,57684.100000000006,11.199999999999989
699,L47878,L,297.6,308.8,1539,40.2,72,0,0,0,0,0,0,24.450000000000045,35.650000000000034,61867.8,11.199999999999989
700,H30113,H,297.5,308.7,1416,39.2,74,0,0,0,0,0,0,24.350000000000023,35.55000000000001,55507.200000000004,11.199999999999989
701,M15560,M,297.6,308.8,1683,31.6,79,0,0,0,0,0,0,24.450000000000045,35.650000000000034,53182.8,11.199999999999989
702,L47881,L,297.7,308.8,1515,40.1,82,0,0,0,0,0,0,24.55000000000001,35.650000000000034,60751.5,11.100000000000023
703,M15562,M,297.7,308.9,1531,48.3,84,0,0,0,0,0,0,24.55000000000001,35.75,73947.3,11.199999999999989
704,H30117,H,297.7,308.9,1479,40.9,87,0,0,0,0,0,0,24.55000000000001,35.75,60491.1,11.199999999999989
705,L47884,L,297.7,308.9,1516,33.7,92,0,0,0,0,0,0,24.55000000000001,35.75,51089.200000000004,11.199999999999989
706,L47885,L,297.7,309.0,1507,38.2,94,0,0,0,0,0,0,24.55000000000001,35.85000000000002,57567.4,11.300000000000011
707,M15566,M,297.8,309.0,1434,43.3,96,0,0,0,0,0,0,24.650000000000034,35.85000000000002,62092.2,11.199999999999989
708,L47887,L,297.7,308.9,1838,27.3,99,0,0,0,0,0,0,24.55000000000001,35.75,50177.4,11.199999999999989
709,M15568,M,297.6,308.8,1416,45.9,101,0,0,0,0,0,0,24.450000000000045,35.650000000000034,64994.4,11.199999999999989
710,M15569,M,297.6,308.8,1357,49.7,104,0,0,0,0,0,0,24.450000000000045,35.650000000000034,67442.90000000001,11.199999999999989
711,M15570,M,297.5,308.7,1697,28.1,107,0,0,0,0,0,0,24.350000000000023,35.55000000000001,47685.700000000004,11.199999999999989
712,L47891,L,297.5,308.7,1443,46.2,110,0,0,0,0,0,0,24.350000000000023,35.55000000000001,66666.6,11.199999999999989
713,L47892,L,297.5,308.7,1453,37.6,112,0,0,0,0,0,0,24.350000000000023,35.55000000000001,54632.8,11.199999999999989
714,L47893,L,297.4,308.6,1439,46.4,114,0,0,0,0,0,0,24.25,35.450000000000045,66769.59999999999,11.200000000000045
715,L47894,L,297.4,308.6,1609,36.2,116,0,0,0,0,0,0,24.25,35.450000000000045,58245.8,11.200000000000045
716,L47895,L,297.4,308.6,1324,59.1,118,0,0,0,0,0,0,24.25,35.450000000000045,78248.40000000001,11.200000000000045
717,H30130,H,297.4,308.6,1420,45.8,120,0,0,0,0,0,0,24.25,35.450000000000045,65035.99999999999,11.200000000000045
718,L47897,L,297.4,308.7,1545,36.9,125,0,0,0,0,0,0,24.25,35.55000000000001,57010.5,11.300000000000011
719,L47898,L,297.5,308.8,1477,39.0,127,0,0,0,0,0,0,24.350000000000023,35.650000000000034,57603.0,11.300000000000011
720,L47899,L,297.4,308.8,1447,58.1,129,0,0,0,0,0,0,24.25,35.650000000000034,84070.7,11.400000000000034
721,L47900,L,297.4,308.9,1809,23.8,131,0,0,0,0,0,0,24.25,35.75,43054.200000000004,11.5
722,L47901,L,297.5,308.9,1696,30.9,133,0,0,0,0,0,0,24.350000000000023,35.75,52406.399999999994,11.399999999999977
723,L47902,L,297.5,308.9,1427,44.7,135,0,0,0,0,0,0,24.350000000000023,35.75,63786.9,11.399999999999977
724,M15583,M,297.4,308.9,1500,46.3,137,0,0,0,0,0,0,24.25,35.75,69450.0,11.5
725,L47904,L,297.5,308.9,1390,44.6,140,0,0,0,0,0,0,24.350000000000023,35.75,61994.0,11.399999999999977
726,L47905,L,297.4,308.8,1640,34.2,142,0,0,0,0,0,0,24.25,35.650000000000034,56088.00000000001,11.400000000000034
727,M15586,M,297.4,308.8,1628,37.4,144,0,0,0,0,0,0,24.25,35.650000000000034,60887.2,11.400000000000034
728,H30141,H,297.3,308.6,1499,37.6,147,0,0,0,0,0,0,24.150000000000034,35.450000000000045,56362.4,11.300000000000011
729,M15588,M,297.4,308.7,1425,50.3,152,0,0,0,0,0,0,24.25,35.55000000000001,71677.5,11.300000000000011
730,L47909,L,297.3,308.6,1586,37.7,155,0,0,0,0,0,0,24.150000000000034,35.450000000000045,59792.200000000004,11.300000000000011
731,M15590,M,297.3,308.6,1471,50.7,157,0,0,0,0,0,0,24.150000000000034,35.450000000000045,74579.7,11.300000000000011
732,M15591,M,297.3,308.6,1431,53.0,160,0,0,0,0,0,0,24.150000000000034,35.450000000000045,75843.0,11.300000000000011
733,L47912,L,297.2,308.6,1924,22.1,163,0,0,0,0,0,0,24.05000000000001,35.450000000000045,42520.4,11.400000000000034
734,M15593,M,297.1,308.4,1421,42.0,165,0,0,0,0,0,0,23.950000000000045,35.25,59682.0,11.299999999999955
735,H30148,H,297.0,308.4,1305,54.6,168,0,0,0,0,0,0,23.850000000000023,35.25,71253.0,11.399999999999977
736,L47915,L,296.9,308.4,1557,32.4,173,0,0,0,0,0,0,23.75,35.25,50446.799999999996,11.5
737,L47916,L,296.9,308.3,1555,38.2,175,0,0,0,0,0,0,23.75,35.150000000000034,59401.00000000001,11.400000000000034
738,H30151,H,296.9,308.3,1474,39.2,177,0,0,0,0,0,0,23.75,35.150000000000034,57780.8,11.400000000000034
739,L47918,L,296.8,308.3,1506,45.9,182,0,0,0,0,0,0,23.650000000000034,35.150000000000034,69125.4,11.5
740,L47919,L,296.9,308.4,1390,41.8,184,0,0,0,0,0,0,23.75,35.25,58101.99999999999,11.5
741,M15600,M,296.9,308.4,1450,46.9,186,0,0,0,0,0,0,23.75,35.25,68005.0,11.5
742,L47921,L,296.9,308.3,1513,38.8,189,0,0,0,0,0,0,23.75,35.150000000000034,58704.399999999994,11.400000000000034
743,L47922,L,296.8,308.2,1643,34.7,191,0,0,0,0,0,0,23.650000000000034,35.05000000000001,57012.100000000006,11.399999999999977
744,L47923,L,296.8,308.2,1361,53.8,193,0,0,0,0,0,0,23.650000000000034,35.05000000000001,73221.8,11.399999999999977
745,L47924,L,296.7,308.1,1450,40.9,195,0,0,0,0,0,0,23.55000000000001,34.950000000000045,59305.0,11.400000000000034
746,L47925,L,296.7,308.0,1451,50.7,197,0,0,0,0,0,0,23.55000000000001,34.85000000000002,73565.7,11.300000000000011
747,L47926,L,296.8,308.1,1289,62.0,199,1,0,0,0,1,0,23.650000000000034,34.950000000000045,79918.0,11.300000000000011
748,L47927,L,296.8,308.1,1356,48.3,201,0,0,0,0,0,0,23.650000000000034,34.950000000000045,65494.799999999996,11.300000000000011
749,H30162,H,296.7,308.1,1528,46.3,203,0,0,0,0,0,0,23.55000000000001,34.950000000000045,70746.4,11.400000000000034
750,L47929,L,296.6,308.0,1978,22.3,208,0,0,0,0,0,0,23.450000000000045,34.85000000000002,44109.4,11.399999999999977
751,L47930,L,296.7,308.0,1535,36.8,210,0,0,0,0,0,0,23.55000000000001,34.85000000000002,56487.99999999999,11.300000000000011
752,M15611,M,296.8,308.1,1843,24.2,212,0,0,0,0,0,0,23.650000000000034,34.950000000000045,44600.6,11.300000000000011
753,L47932,L,296.9,308.1,1422,48.7,215,0,0,0,0,0,0,23.75,34.950000000000045,69251.40000000001,11.200000000000045
754,L47933,L,296.8,308.0,1536,40.4,217,0,0,0,0,0,0,23.650000000000034,34.85000000000002,62054.399999999994,11.199999999999989
755,M15614,M,296.9,308.1,1483,44.3,219,0,0,0,0,0,0,23.75,34.950000000000045,65696.9,11.200000000000045
756,H30169,H,296.8,308.1,1492,43.7,222,0,0,0,0,0,0,23.650000000000034,34.950000000000045,65200.4,11.300000000000011
757,L47936,L,296.8,308.0,1584,40.4,227,0,0,0,0,0,0,23.650000000000034,34.85000000000002,63993.6,11.199999999999989
758,L47937,L,296.9,308.1,1555,33.7,229,0,0,0,0,0,0,23.75,34.950000000000045,52403.50000000001,11.200000000000045
759,L47938,L,296.8,308.0,1497,41.7,231,0,0,0,0,0,0,23.650000000000034,34.85000000000002,62424.9,11.199999999999989
760,M15619,M,296.7,307.8,1537,36.3,233,0,0,0,0,0,0,23.55000000000001,34.650000000000034,55793.1,11.100000000000023
761,L47940,L,296.7,307.8,1505,39.4,236,0,0,0,0,0,0,23.55000000000001,34.650000000000034,59297.0,11.100000000000023
762,L47941,L,296.7,307.8,1646,34.6,238,0,0,0,0,0,0,23.55000000000001,34.650000000000034,56951.600000000006,11.100000000000023
763,M15622,M,296.7,307.8,1286,60.5,0,0,0,0,0,0,0,23.55000000000001,34.650000000000034,77803.0,11.100000000000023
764,L47943,L,296.7,307.8,1400,47.5,3,0,0,0,0,0,0,23.55000000000001,34.650000000000034,66500.0,11.100000000000023
765,L47944,L,296.8,307.9,1337,56.5,5,0,0,0,0,0,0,23.650000000000034,34.75,75540.5,11.099999999999966
766,L47945,L,296.9,308.0,1332,53.9,7,0,0,0,0,0,0,23.75,34.85000000000002,71794.8,11.100000000000023
767,L47946,L,296.8,308.0,1561,38.3,9,0,0,0,0,0,0,23.650000000000034,34.85000000000002,59786.299999999996,11.199999999999989
768,L47947,L,296.9,308.0,1546,31.1,11,0,0,0,0,0,0,23.75,34.85000000000002,48080.600000000006,11.100000000000023
769,L47948,L,296.9,308.0,1713,29.3,13,0,0,0,0,0,0,23.75,34.85000000000002,50190.9,11.100000000000023
770,L47949,L,296.9,308.0,1343,44.5,15,0,0,0,0,0,0,23.75,34.85000000000002,59763.5,11.100000000000023
771,L47950,L,296.8,308.0,1391,54.4,17,0,0,0,0,0,0,23.650000000000034,34.85000000000002,75670.4,11.199999999999989
772,H30185,H,296.8,308.0,1311,58.6,19,0,0,0,0,0,0,23.650000000000034,34.85000000000002,76824.6,11.199999999999989
773,H30186,H,296.8,308.0,1453,51.0,24,0,0,0,0,0,0,23.650000000000034,34.85000000000002,74103.0,11.199999999999989
774,L47953,L,296.8,308.0,1510,39.4,29,0,0,0,0,0,0,23.650000000000034,34.85000000000002,59494.0,11.199999999999989
775,L47954,L,296.8,307.9,1448,48.8,31,0,0,0,0,0,0,23.650000000000034,34.75,70662.4,11.099999999999966
776,L47955,L,296.7,307.8,1453,46.0,33,0,0,0,0,0,0,23.55000000000001,34.650000000000034,66838.0,11.100000000000023
777,L47956,L,296.7,307.8,1468,39.2,35,0,0,0,0,0,0,23.55000000000001,34.650000000000034,57545.600000000006,11.100000000000023
778,L47957,L,296.7,307.8,1382,47.5,37,0,0,0,0,0,0,23.55000000000001,34.650000000000034,65645.0,11.100000000000023
779,L47958,L,296.7,308.0,1580,32.2,39,0,0,0,0,0,0,23.55000000000001,34.85000000000002,50876.00000000001,11.300000000000011
780,L47959,L,296.8,308.0,1666,29.8,41,0,0,0,0,0,0,23.650000000000034,34.85000000000002,49646.8,11.199999999999989
781,M15640,M,296.9,308.0,1409,50.7,43,0,0,0,0,0,0,23.75,34.85000000000002,71436.3,11.100000000000023
782,L47961,L,296.8,308.0,1675,29.7,46,0,0,0,0,0,0,23.650000000000034,34.85000000000002,49747.5,11.199999999999989
783,L47962,L,296.8,307.9,1698,30.8,48,0,0,0,0,0,0,23.650000000000034,34.75,52298.4,11.099999999999966
784,H30197,H,296.7,307.9,1579,33.4,50,0,0,0,0,0,0,23.55000000000001,34.75,52738.6,11.199999999999989
785,L47964,L,296.7,307.9,1743,27.9,55,0,0,0,0,0,0,23.55000000000001,34.75,48629.7,11.199999999999989
786,M15645,M,296.9,308.0,1497,44.8,57,0,0,0,0,0,0,23.75,34.85000000000002,67065.59999999999,11.100000000000023
787,L47966,L,296.9,308.1,1741,28.8,60,0,0,0,0,0,0,23.75,34.950000000000045,50140.8,11.200000000000045
788,L47967,L,296.9,308.1,1435,45.3,62,0,0,0,0,0,0,23.75,34.950000000000045,65005.49999999999,11.200000000000045
789,M15648,M,296.9,308.1,1440,46.3,64,0,0,0,0,0,0,23.75,34.950000000000045,66672.0,11.200000000000045
790,M15649,M,296.9,308.0,1641,33.3,67,0,0,0,0,0,0,23.75,34.85000000000002,54645.299999999996,11.100000000000023
791,L47970,L,296.8,307.9,1420,45.4,70,0,0,0,0,0,0,23.650000000000034,34.75,64468.0,11.099999999999966
792,L47971,L,296.8,307.9,1611,35.4,72,0,0,0,0,0,0,23.650000000000034,34.75,57029.399999999994,11.099999999999966
793,L47972,L,296.8,307.8,1373,42.9,74,0,0,0,0,0,0,23.650000000000034,34.650000000000034,58901.7,11.0
794,M15653,M,296.8,307.9,1683,31.8,76,0,0,0,0,0,0,23.650000000000034,34.75,53519.4,11.099999999999966
795,H30208,H,296.9,307.9,1547,32.6,79,0,0,0,0,0,0,23.75,34.75,50432.200000000004,11.0
796,L47975,L,296.9,307.8,1605,37.0,84,0,0,0,0,0,0,23.75,34.650000000000034,59385.0,10.900000000000034
797,M15656,M,296.9,307.9,2010,18.9,86,0,0,0,0,0,0,23.75,34.75,37989.0,11.0
798,L47977,L,296.8,307.7,1565,40.1,89,0,0,0,0,0,0,23.650000000000034,34.55000000000001,62756.5,10.899999999999977
799,M15658,M,296.9,307.8,1828,24.6,91,0,0,0,0,0,0,23.75,34.650000000000034,44968.8,10.900000000000034
800,M15659,M,297.0,307.8,1579,34.1,94,0,0,0,0,0,0,23.850000000000023,34.650000000000034,53843.9,10.800000000000011
801,M15660,M,297.0,307.9,1882,24.2,97,0,0,0,0,0,0,23.850000000000023,34.75,45544.4,10.899999999999977
802,L47981,L,296.9,307.8,1285,52.1,100,0,0,0,0,0,0,23.75,34.650000000000034,66948.5,10.900000000000034
803,L47982,L,296.9,307.8,1571,35.0,102,0,0,0,0,0,0,23.75,34.650000000000034,54985.0,10.900000000000034
804,H30217,H,296.9,307.8,1549,37.8,104,0,0,0,0,0,0,23.75,34.650000000000034,58552.2,10.900000000000034
805,M15664,M,296.9,307.8,1544,37.6,109,0,0,0,0,0,0,23.75,34.650000000000034,58054.4,10.900000000000034
806,M15665,M,297.0,307.9,1412,47.4,112,0,0,0,0,0,0,23.850000000000023,34.75,66928.8,10.899999999999977
807,M15666,M,297.0,307.9,1422,53.0,115,0,0,0,0,0,0,23.850000000000023,34.75,75366.0,10.899999999999977
808,L47987,L,297.0,307.7,1867,22.8,118,0,0,0,0,0,0,23.850000000000023,34.55000000000001,42567.6,10.699999999999989
809,L47988,L,296.9,307.7,1424,43.3,120,0,0,0,0,0,0,23.75,34.55000000000001,61659.2,10.800000000000011
810,L47989,L,296.9,307.6,1452,45.7,122,0,0,0,0,0,0,23.75,34.450000000000045,66356.40000000001,10.700000000000045
811,L47990,L,296.9,307.7,1550,39.7,124,0,0,0,0,0,0,23.75,34.55000000000001,61535.00000000001,10.800000000000011
812,L47991,L,296.8,307.6,1588,37.6,126,0,0,0,0,0,0,23.650000000000034,34.450000000000045,59708.8,10.800000000000011
813,L47992,L,296.8,307.6,1338,44.4,128,0,0,0,0,0,0,23.650000000000034,34.450000000000045,59407.2,10.800000000000011
814,L47993,L,296.8,307.6,1513,40.0,130,0,0,0,0,0,0,23.650000000000034,34.450000000000045,60520.0,10.800000000000011
815,M15674,M,296.8,307.5,1470,45.9,132,0,0,0,0,0,0,23.650000000000034,34.35000000000002,67473.0,10.699999999999989
816,M15675,M,296.8,307.5,1516,36.7,135,0,0,0,0,0,0,23.650000000000034,34.35000000000002,55637.200000000004,10.699999999999989
817,L47996,L,296.8,307.6,1434,48.3,138,0,0,0,0,0,0,23.650000000000034,34.450000000000045,69262.2,10.800000000000011
818,L47997,L,296.8,307.6,1368,52.0,140,0,0,0,0,0,0,23.650000000000034,34.450000000000045,71136.0,10.800000000000011
819,L47998,L,296.8,307.6,1304,48.7,142,0,0,0,0,0,0,23.650000000000034,34.450000000000045,63504.8,10.800000000000011
820,L47999,L,296.8,307.6,1398,46.7,144,0,0,0,0,0,0,23.650000000000034,34.450000000000045,65286.600000000006,10.800000000000011
821,L48000,L,296.7,307.6,1516,37.4,146,0,0,0,0,0,0,23.55000000000001,34.450000000000045,56698.4,10.900000000000034
822,L48001,L,296.7,307.6,1474,41.7,148,0,0,0,0,0,0,23.55000000000001,34.450000000000045,61465.8,10.900000000000034
823,M15682,M,296.7,307.6,1547,34.7,150,0,0,0,0,0,0,23.55000000000001,34.450000000000045,53680.9,10.900000000000034
824,M15683,M,296.6,307.5,1482,39.9,153,0,0,0,0,0,0,23.450000000000045,34.35000000000002,59131.799999999996,10.899999999999977
825,L48004,L,296.6,307.4,1436,42.8,156,0,0,0,0,0,0,23.450000000000045,34.25,61460.799999999996,10.799999999999955
826,L48005,L,296.6,307.3,1474,40.0,158,0,0,0,0,0,0,23.450000000000045,34.150000000000034,58960.0,10.699999999999989
827,L48006,L,296.5,307.2,1481,38.2,160,0,0,0,0,0,0,23.350000000000023,34.05000000000001,56574.200000000004,10.699999999999989
828,L48007,L,296.5,307.3,1501,42.1,162,0,0,0,0,0,0,23.350000000000023,34.150000000000034,63192.1,10.800000000000011
829,L48008,L,296.5,307.3,1566,37.2,164,0,0,0,0,0,0,23.350000000000023,34.150000000000034,58255.200000000004,10.800000000000011
830,L48009,L,296.5,307.3,1579,34.5,166,0,0,0,0,0,0,23.350000000000023,34.150000000000034,54475.5,10.800000000000011
831,L48010,L,296.6,307.4,1631,35.0,168,0,0,0,0,0,0,23.450000000000045,34.25,57085.0,10.799999999999955
832,M15691,M,296.6,307.4,1544,42.3,170,0,0,0,0,0,0,23.450000000000045,34.25,65311.2,10.799999999999955
833,L48012,L,296.6,307.4,1521,38.6,173,0,0,0,0,0,0,23.450000000000045,34.25,58710.6,10.799999999999955
834,L48013,L,296.6,307.4,1616,28.0,175,0,0,0,0,0,0,23.450000000000045,34.25,45248.0,10.799999999999955
835,H30248,H,296.6,307.4,1333,50.2,177,0,0,0,0,0,0,23.450000000000045,34.25,66916.6,10.799999999999955
836,M15695,M,296.7,307.4,1533,32.5,182,0,0,0,0,0,0,23.55000000000001,34.25,49822.5,10.699999999999989
837,L48016,L,296.6,307.4,1368,45.1,185,0,0,0,0,0,0,23.450000000000045,34.25,61696.8,10.799999999999955
838,L48017,L,296.6,307.4,1465,47.8,187,0,0,0,0,0,0,23.450000000000045,34.25,70027.0,10.799999999999955
839,H30252,H,296.6,307.4,1406,41.5,189,0,0,0,0,0,0,23.450000000000045,34.25,58349.0,10.799999999999955
840,M15699,M,296.5,307.4,1565,43.5,194,0,0,0,0,0,0,23.350000000000023,34.25,68077.5,10.899999999999977
841,L48020,L,296.6,307.5,1582,37.9,197,0,0,0,0,0,0,23.450000000000045,34.35000000000002,59957.799999999996,10.899999999999977
842,L48021,L,296.6,307.5,1439,45.5,199,0,0,0,0,0,0,23.450000000000045,34.35000000000002,65474.5,10.899999999999977
843,M15702,M,296.6,307.5,1566,35.0,201,0,0,0,0,0,0,23.450000000000045,34.35000000000002,54810.0,10.899999999999977
844,L48023,L,296.6,307.5,1485,42.7,204,0,0,0,0,0,0,23.450000000000045,34.35000000000002,63409.50000000001,10.899999999999977
845,L48024,L,296.5,307.5,1566,35.1,206,0,0,0,0,0,0,23.350000000000023,34.35000000000002,54966.600000000006,11.0
846,L48025,L,296.3,307.3,1439,41.5,208,0,0,0,0,0,0,23.150000000000034,34.150000000000034,59718.5,11.0
847,M15706,M,296.4,307.4,1416,50.0,210,0,0,0,0,0,0,23.25,34.25,70800.0,11.0
